"movieId","movieYear","movieURL","movieTitle","critic_score","critic_sentiment","audience_score","audience_sentiment","release_date_theaters","release_date_streaming","rating","original_language","runtime"
"5f52ed04-5a0d-3e4c-bc90-67e65d6df169",1948,"https://www.rottentomatoes.com/m/treasure_of_the_sierra_madre","The Treasure of the Sierra Madre",100.0,"positive",93.0,"positive","Jan 6, 1948, Original","May 8, 2015","","English","2h 4m"
"708c6f65-0c9a-3846-b2fd-81ecf3d74160",1948,"https://www.rottentomatoes.com/m/red_river","Red River",100.0,"positive",87.0,"positive","Sep 30, 1948, Wide","Dec 11, 2010","","English","2h 13m"
"c2573544-141a-34a5-918e-06b9cf9c81c3",1948,"https://www.rottentomatoes.com/m/key_largo","Key Largo",97.0,"positive",88.0,"positive","Jul 16, 1948, Original","Mar 3, 2016","","English","1h 41m"
"df5c8a0d-eab9-3790-9efb-5b3ca254e954",1948,"https://www.rottentomatoes.com/m/bicycle_thieves","Bicycle Thieves",99.0,"positive",94.0,"positive","Oct 24, 1948, Original","Mar 29, 2016","","Italian","1h 30m"
"f2eabd0f-f7eb-3e19-b836-9be9b4305e4e",1948,"https://www.rottentomatoes.com/m/abbott_and_costello","Abbott and Costello Meet Frankenstein",90.0,"positive",85.0,"positive","Jun 15, 1948, Wide","Aug 10, 2016","","English","1h 23m"
"12154e82-409c-394b-aa60-8aaf7d9e1246",1949,"https://www.rottentomatoes.com/m/criss_cross","Criss Cross",86.0,"positive",79.0,"positive","Jan 12, 1949, Original","Sep 10, 2016","","English","1h 27m"
"394c27a8-c8c3-3c3b-bbc8-9777610eaa8e",1949,"https://www.rottentomatoes.com/m/1000253-adams_rib","Adam's Rib",96.0,"positive",86.0,"positive","Nov 18, 1949, Original","May 1, 2008","","English","1h 41m"
"4878b348-82c2-3107-8764-e102d7ff4b7d",1949,"https://www.rottentomatoes.com/m/1000654-all_the_kings_men","All the King's Men",97.0,"positive",78.0,"positive","Nov 8, 1949, Wide","May 1, 2013","","English","1h 49m"
"53361523-48c9-3864-9547-54c24ef44e61",1949,"https://www.rottentomatoes.com/m/take_me_out_to_the_ball_game","Take Me Out to the Ball Game",95.0,"positive",70.0,"positive","Mar 9, 1949, Limited","Apr 1, 2012","","English","1h 33m"
"f72a78f3-fd5f-37a7-8578-b76cf0d71b59",1949,"https://www.rottentomatoes.com/m/the_third_man","The Third Man",99.0,"positive",93.0,"positive","Feb 1, 1949, Wide","Sep 1, 2009","","English","1h 44m"
"07d26a71-e1e3-316f-8dfd-6e60b9ea8878",1950,"https://www.rottentomatoes.com/m/asphalt_jungle","The Asphalt Jungle",98.0,"positive",87.0,"positive","May 23, 1950, Original","Aug 4, 2008","","English","1h 52m"
"092bb339-97ed-3d17-b67c-105e4b5a8ab1",1950,"https://www.rottentomatoes.com/m/fancy_pants","Fancy Pants",86.0,"positive",73.0,"positive","Jul 19, 1950, Original","Nov 11, 2014","G","English","1h 32m"
"0b545610-79ba-3ebe-84ac-acf2b66a1f8c",1950,"https://www.rottentomatoes.com/m/1009055-gunfighter","The Gunfighter",94.0,"positive",89.0,"positive","Jun 23, 1950, Wide","Mar 1, 2013","","English","1h 24m"
"2becdd54-961d-384e-90c6-3ce9852d658f",1950,"https://www.rottentomatoes.com/m/1000626-all_about_eve","All About Eve",99.0,"positive",94.0,"positive","Oct 13, 1950, Original","Mar 1, 2013","","English","2h 18m"
"45f7c269-0399-38a5-ba20-eef1d188ad52",1950,"https://www.rottentomatoes.com/m/kind_hearts_and_coronets","Kind Hearts and Coronets",100.0,"positive",94.0,"positive","Jun 14, 1950, Wide","Feb 14, 2016","","English","1h 44m"
"463b4ea0-e868-3bcf-a539-7448d4c3e192",1950,"https://www.rottentomatoes.com/m/harvey_1950","Harvey",87.0,"positive",93.0,"positive","Oct 13, 1950, Original","Sep 11, 2015","","English","1h 44m"
"658a2496-f83a-392a-b370-9abfa8a0cc9e",1950,"https://www.rottentomatoes.com/m/sunset_boulevard","Sunset Boulevard",98.0,"positive",94.0,"positive","Aug 10, 1950, Wide","Jul 1, 2013","","English","1h 50m"
"6689b94c-4ab5-3171-8631-275a3d45abc0",1950,"https://www.rottentomatoes.com/m/1176040-caged","Caged",50.0,"negative",83.0,"positive","May 19, 1950, Wide","Jan 1, 2009","","English","1h 36m"
"8f3aef40-0345-32dc-a218-b10d84d563f5",1950,"https://www.rottentomatoes.com/m/rashomon","Rashomon",98.0,"positive",93.0,"positive","Dec 26, 1950, Wide","Mar 23, 2017","","Japanese","1h 28m"
"b2a51cfb-8b3d-32e5-95f9-ea9e37d4f64a",1950,"https://www.rottentomatoes.com/m/cinderella","Cinderella",98.0,"positive",80.0,"positive","Feb 15, 1950, Original","May 21, 2017","G","English","1h 14m"
"b2d41139-9931-324c-872c-dc71a2533754",1950,"https://www.rottentomatoes.com/m/in_a_lonely_place","In a Lonely Place",96.0,"positive",89.0,"positive","May 17, 1950, Wide","Apr 25, 2014","","English","1h 31m"
"e6603934-f882-354a-85e7-552de372ac5a",1950,"https://www.rottentomatoes.com/m/armored_car_robbery","Armored Car Robbery","","",66.0,"positive","Jun 8, 1950, Limited","Jan 1, 2009","","English","1h 8m"
"42166f82-4176-32f3-8aaf-7e13d039e2f7",1951,"https://www.rottentomatoes.com/m/strangers_on_a_train","Strangers on a Train",98.0,"positive",92.0,"positive","Jun 30, 1951, Original","Aug 15, 2008","PG","English","1h 41m"
"9743aab7-1a18-33d6-a48e-be6b68963974",1951,"https://www.rottentomatoes.com/m/1048301-angels_in_the_outfield","Angels in the Outfield",83.0,"positive",65.0,"positive","Oct 19, 1951, Original","Aug 4, 2008","","English","1h 42m"
"9caf27de-ff8c-39e5-8c07-e282b00cb858",1951,"https://www.rottentomatoes.com/m/1020333-streetcar_named_desire","A Streetcar Named Desire",97.0,"positive",90.0,"positive","Jan 1, 1951, Wide","Oct 2, 2013","PG","English","2h 2m"
"9ee8519f-bba7-3861-ae28-5b15eac9bfe6",1951,"https://www.rottentomatoes.com/m/place_in_the_sun","A Place in the Sun",82.0,"positive",84.0,"positive","Aug 28, 1951, Original","Jun 6, 2014","","English","2h 2m"
"a834a5ba-00b1-3aec-a20c-30b8b38e32a4",1951,"https://www.rottentomatoes.com/m/1005371-day_the_earth_stood_still","The Day the Earth Stood Still",95.0,"positive",87.0,"positive","Sep 18, 1951, Wide","Sep 18, 2012","G","English","1h 32m"
"b7fdf584-9fdd-3778-ab83-1a10ae20afd0",1951,"https://www.rottentomatoes.com/m/1029112-alice_in_wonderland","Alice in Wonderland",84.0,"positive",78.0,"positive","Jul 26, 1951, Original","Jan 1, 2014","G","English","1h 15m"
"c061d47b-1eea-3af2-a621-6393d7f374ee",1951,"https://www.rottentomatoes.com/m/1216822-storm_warning","Storm Warning","","",62.0,"positive","Feb 10, 1951, Original","Jan 1, 2008","","English","1h 33m"
"dce7b922-a512-3803-beb8-88a91b036131",1951,"https://www.rottentomatoes.com/m/american_in_paris","An American in Paris",95.0,"positive",79.0,"positive","Nov 9, 1951, Wide","Aug 15, 2008","","English","1h 53m"
"e82df052-dc20-33bf-845a-dd315cdf2a9f",1951,"https://www.rottentomatoes.com/m/the_house_on_telegraph_hill","The House on Telegraph Hill","","",61.0,"positive","May 13, 1951, Original","Jul 1, 2011","","English","1h 33m"
"2a26b4fd-3ca0-3ca1-aae3-c080cf3c6632",1952,"https://www.rottentomatoes.com/m/quiet_man","The Quiet Man",91.0,"positive",91.0,"positive","Aug 1, 1952, Wide","Nov 14, 2014","","English","2h 9m"
"2aac47a6-a713-33d0-a234-a57e3ad8eff7",1952,"https://www.rottentomatoes.com/m/umberto_d","Umberto D",98.0,"positive",93.0,"positive","Nov 7, 1955","Mar 11, 2017","","Italian","1h 31m"
"6da4d992-97ca-3acc-834c-37c1ad34872c",1952,"https://www.rottentomatoes.com/m/singin_in_the_rain","Singin' in the Rain",100.0,"positive",95.0,"positive","Apr 10, 1952, Wide","Mar 1, 2014","G","English","1h 42m"
"88365417-b294-375b-b1e4-5dba06a03848",1952,"https://www.rottentomatoes.com/m/the_african_queen_1951","The African Queen",96.0,"positive",86.0,"positive","Feb 20, 1952, Wide","Nov 1, 2016","PG (Some Violence|Smoking|Thematic Elements)","English","1h 45m"
"89c11baf-a5bb-33f4-a87d-14d3793863ae",1952,"https://www.rottentomatoes.com/m/1046060-high_noon","High Noon",94.0,"positive",89.0,"positive","Jul 24, 1952, Original","Jan 1, 2011","PG (Some Western Violence|Smoking)","English","1h 25m"
"a63a246a-1743-3dc1-a112-3cd602d4341b",1952,"https://www.rottentomatoes.com/m/man_in_the_white_suit","The Man in the White Suit",100.0,"positive",81.0,"positive","Nov 16, 2012","Aug 1, 2010","","English (United Kingdom)","1h 25m"
"0884b31e-1688-315c-877a-0adf11c31f4d",1953,"https://www.rottentomatoes.com/m/tokyo_story","Tokyo Story",100.0,"positive",93.0,"positive","Nov 3, 1953, Wide","Feb 23, 2012","","Japanese","2h 14m"
"08c45966-b2c0-3a1e-92af-6dbb386f29e8",1953,"https://www.rottentomatoes.com/m/wild_one","The Wild One",75.0,"positive",71.0,"positive","Dec 30, 1953, Original","Apr 16, 2012","","English","1h 19m"
"10ea402a-60ba-3192-a5b3-3ca28fcf673f",1953,"https://www.rottentomatoes.com/m/the_war_of_the_worlds","The War of the Worlds",89.0,"positive",71.0,"positive","Aug 26, 1953, Wide","Nov 18, 2016","G","English","1h 25m"
"276f8f9d-ad5e-3726-9f25-518438039b5b",1953,"https://www.rottentomatoes.com/m/beast_from_20000_fathoms","The Beast From 20,000 Fathoms",91.0,"positive",68.0,"positive","Jun 13, 1953, Wide","Apr 19, 2016","","English","1h 20m"
"33ff7a99-c6d0-3e01-8397-827fee1ad3ec",1953,"https://www.rottentomatoes.com/m/1041690-dangerous_when_wet","Dangerous When Wet","","",57.0,"negative","Jun 18, 1953, Limited","Jan 1, 2009","","English","1h 35m"
"35af317b-23f7-3f23-b0e9-0876c36d5603",1953,"https://www.rottentomatoes.com/m/fear_and_desire","Fear and Desire",70.0,"positive",35.0,"negative","Mar 31, 1953, Limited","Jan 23, 2017","","English","1h 8m"
"3f5f4ddb-dfa1-3cd9-be70-88ef76bdd617",1953,"https://www.rottentomatoes.com/m/1011328-julius_caesar","Julius Caesar",96.0,"positive",81.0,"positive","Jun 4, 1953, Wide","Jan 1, 2008","","English","2h 1m"
"6c8d9731-e49e-3ac6-8bcc-1c8ec14767df",1953,"https://www.rottentomatoes.com/m/1007931-from_here_to_eternity","From Here to Eternity",88.0,"positive",84.0,"positive","Aug 5, 1953, Wide","Apr 16, 2012","","English","1h 58m"
"80babcf7-1801-3847-af9b-3221d1701725",1953,"https://www.rottentomatoes.com/m/peter_pan_1953","Peter Pan",78.0,"positive",80.0,"positive","Feb 5, 1953, Original","Jun 29, 2018","G","English","1h 16m"
"81676ca3-11c1-3834-bc36-def25a77b973",1953,"https://www.rottentomatoes.com/m/shane","Shane",97.0,"positive",81.0,"positive","Apr 24, 1953, Original","Jun 15, 2011","","English","1h 58m"
"8cd16c52-c13f-3812-8212-ef448fe585dd",1953,"https://www.rottentomatoes.com/m/1010030-house_of_wax","House of Wax",93.0,"positive",73.0,"positive","Apr 10, 1953, Original","Apr 19, 2016","PG","English","1h 28m"
"95167af3-87b6-3c50-a13a-7327f46ecbc9",1953,"https://www.rottentomatoes.com/m/wages_of_fear","The Wages of Fear",100.0,"positive",95.0,"positive","Jan 1, 1953, Wide","Mar 23, 2017","","French (Canada)","2h 36m"
"a50a127d-e1cb-373d-8f20-4999b7186c77",1953,"https://www.rottentomatoes.com/m/roman_holiday","Roman Holiday",96.0,"positive",93.0,"positive","Aug 27, 1953, Original","Jun 6, 2014","","English","1h 59m"
"a8946d77-a340-3084-889b-b08e7d246d7d",1953,"https://www.rottentomatoes.com/m/1002332-big_heat","The Big Heat",94.0,"positive",90.0,"positive","Oct 14, 1953, Original","Apr 25, 2014","","English","1h 30m"
"cedbaed5-5552-3375-9362-3a1ce25e3daf",1953,"https://www.rottentomatoes.com/m/it-came-from-outer-space","It Came From Outer Space",81.0,"positive",55.0,"negative","May 25, 1953, Original","Sep 10, 2015","G","English","1h 21m"
"ee542075-5b29-38f4-adc7-8f7b658e6bc8",1953,"https://www.rottentomatoes.com/m/ugetsu","Ugetsu",100.0,"positive",93.0,"positive","Sep 7, 1953, Original","Mar 23, 2017","","Japanese","1h 36m"
"f0d7c68d-0619-347c-b4c8-f096af61fa5e",1953,"https://www.rottentomatoes.com/m/gentlemen_prefer_blondes","Gentlemen Prefer Blondes",88.0,"positive",83.0,"positive","Jul 18, 1953, Wide","Sep 2, 2014","","English","1h 31m"
"056ec3a5-13db-35b7-afc2-287955703313",1954,"https://www.rottentomatoes.com/m/wyoming_renegades_1954","Wyoming Renegades","","",20.0,"negative","Mar 27, 1954, Original","Jan 1, 2012","","English","1h 13m"
"065fb5ae-802f-39c0-bd91-8e8757e53f1f",1954,"https://www.rottentomatoes.com/m/on_the_waterfront","On the Waterfront",99.0,"positive",95.0,"positive","Jul 28, 1954, Original","Jan 14, 2014","","English","1h 48m"
"0edccf95-dd73-34c8-b74c-17e3a14a0b3e",1954,"https://www.rottentomatoes.com/m/jail_bait","Jail Bait",29.0,"negative",19.0,"negative","May 12, 1954, Limited","Jul 28, 2016","","English","1h 10m"
"1b28fe73-f4d9-3ae2-8dd8-69d8302f2179",1954,"https://www.rottentomatoes.com/m/executive_suite","Executive Suite",100.0,"positive",75.0,"positive","May 6, 1954, Original","Jan 1, 2009","","English","1h 44m"
"39ead5fc-b074-34e1-9e0c-cab302f7d840",1954,"https://www.rottentomatoes.com/m/1018047-sabrina","Sabrina",89.0,"positive",89.0,"positive","Sep 9, 1954, Original","Jun 6, 2014","","English","1h 53m"
"3f6ec438-dabc-3e8a-b27a-cc859c66d065",1954,"https://www.rottentomatoes.com/m/1017289-rear_window","Rear Window",98.0,"positive",95.0,"positive","Aug 25, 2024","Aug 18, 2015","PG","English","1h 52m"
"49c8709d-d2de-371f-858b-a720352b86fe",1954,"https://www.rottentomatoes.com/m/seven_brides_for_seven_brothers","Seven Brides for Seven Brothers",89.0,"positive",87.0,"positive","Jul 22, 1954, Original","May 8, 2015","G","English","1h 43m"
"4a92cd40-ab69-3bd1-934c-fcf7238f5529",1954,"https://www.rottentomatoes.com/m/1021186-them","Them!",93.0,"positive",77.0,"positive","Jun 19, 1954, Wide","Nov 7, 2008","","English","1h 34m"
"558d8123-920e-3960-8feb-d53a7cd3f5ec",1954,"https://www.rottentomatoes.com/m/1004906-creature_from_the_black_lagoon","Creature From the Black Lagoon",80.0,"positive",74.0,"positive","Mar 5, 1954, Original","Sep 11, 2015","G","English","1h 19m"
"8404f4f7-585f-35bb-b061-9d3599f87a3c",1954,"https://www.rottentomatoes.com/m/godzilla_1956","Godzilla",94.0,"positive",89.0,"positive","Nov 3, 1954, Original","Apr 20, 2014","","Japanese","1h 38m"
"8f4d9cba-1308-39c9-bc67-864cccfddaf2",1954,"https://www.rottentomatoes.com/m/caine_mutiny","The Caine Mutiny",95.0,"positive",87.0,"positive","Jun 24, 1954, Wide","Apr 16, 2012","","English","2h 5m"
"9c683f4d-5534-3f8a-a7fe-4e9d59e30c4d",1954,"https://www.rottentomatoes.com/m/animal_farm","Animal Farm",69.0,"positive",66.0,"positive","Dec 29, 1954, Wide","Nov 20, 2011","","English","1h 12m"
"abbc4ee1-b67f-35f7-9a45-1250bf179849",1954,"https://www.rottentomatoes.com/m/1000079-20000_leagues_under_the_sea","20,000 Leagues Under the Sea",91.0,"positive",74.0,"positive","Dec 23, 1954, Wide","Mar 1, 2013","G","English","2h 7m"
"b6a7716f-6874-3add-83ff-b5e6f0e5ab6f",1954,"https://www.rottentomatoes.com/m/long_long_trailer","The Long, Long Trailer",55.0,"negative",77.0,"positive","Feb 18, 1954, Original","Jan 1, 2009","","English","1h 36m"
"c3dc6cac-d810-3f3d-bed7-5701f7beb02f",1954,"https://www.rottentomatoes.com/m/last_time_i_saw_paris","The Last Time I Saw Paris",70.0,"positive",49.0,"negative","Nov 18, 1954, Original","Jan 1, 2009","","English","1h 56m"
"d59e29ee-d808-33da-90b0-b4cb9dd254bb",1954,"https://www.rottentomatoes.com/m/dial_m_for_murder","Dial M for Murder",90.0,"positive",92.0,"positive","May 29, 1954, Limited","Aug 15, 2008","PG","English","1h 45m"
"e54ebd31-d168-3acb-8e95-f33cb416c62d",1954,"https://www.rottentomatoes.com/m/salt_of_the_earth","Salt of the Earth",100.0,"positive",82.0,"positive","Mar 14, 1954, Wide","Jun 30, 2016","","English","1h 34m"
"2a1244c9-8f51-39cc-8fda-a46cbedec841",1955,"https://www.rottentomatoes.com/m/the_trouble_with_harry","The Trouble With Harry",88.0,"positive",73.0,"positive","Oct 3, 1955, Original","May 8, 2015","PG","English","1h 39m"
"31444863-8d61-3748-ba98-bf871ba98b93",1955,"https://www.rottentomatoes.com/m/night_of_the_hunter","The Night of the Hunter",93.0,"positive",90.0,"positive","Sep 29, 1955, Original","Jan 16, 2011","","English","1h 32m"
"3d588d8b-26d7-3277-85e5-7c69a015a3b0",1955,"https://www.rottentomatoes.com/m/lady_and_the_tramp","Lady and the Tramp",93.0,"positive",80.0,"positive","Jun 22, 1955, Wide","Feb 20, 2018","G","English","1h 15m"
"6a0dd327-6254-3f88-9faf-c1722df15b7c",1955,"https://www.rottentomatoes.com/m/to_catch_a_thief","To Catch a Thief",92.0,"positive",84.0,"positive","Aug 5, 1955, Original","Jan 2, 2017","PG (Smoking|Mild Suggestive Material|Some Action Violence)","English","1h 46m"
"9dfc7761-bfe3-3f50-b01e-41224d4215b5",1955,"https://www.rottentomatoes.com/m/1013427-marty","Marty",96.0,"positive",87.0,"positive","May 21, 1955, Wide","Sep 16, 2008","","English","1h 31m"
"a44e3fbf-f487-3fc0-83b4-443aee3d36e5",1955,"https://www.rottentomatoes.com/m/1006416-east_of_eden","East of Eden",86.0,"positive",90.0,"positive","Mar 9, 1955, Original","Dec 31, 2007","PG (Thematic Elements|Some Violent Content)","English","1h 55m"
"a711fd74-9b47-3799-8fb3-e7c3d427eae2",1955,"https://www.rottentomatoes.com/m/1033622-daddy_long_legs","Daddy Long Legs","","",65.0,"positive","May 5, 1955, Original","Mar 28, 2014","","English","2h 6m"
"ad84b55d-6ac4-3de2-98ca-b450a7af8987",1955,"https://www.rottentomatoes.com/m/oklahoma","Oklahoma!",87.0,"positive",75.0,"positive","Oct 11, 1955, Original","Nov 17, 2015","G","English","2h 25m"
"afa58ba0-200f-3d33-a22e-387f559df3d0",1955,"https://www.rottentomatoes.com/m/summertime","Summertime",92.0,"positive",79.0,"positive","Jun 8, 1955, Original","Feb 23, 2012","","English","1h 39m"
"b542d86c-ec39-3f68-b54f-8df3d590e0f0",1955,"https://www.rottentomatoes.com/m/picnic","Picnic",50.0,"negative",54.0,"negative","Nov 10, 1955, Original","Apr 16, 2012","PG","English","1h 55m"
"bbaebf30-e42f-3961-adbe-7932e8db4175",1955,"https://www.rottentomatoes.com/m/seven_year_itch","The Seven Year Itch",84.0,"positive",76.0,"positive","Jun 3, 1955, Original","Nov 25, 2015","","English","1h 45m"
"c34a854c-87a1-3fcf-add2-e0cdf9431ada",1955,"https://www.rottentomatoes.com/m/1032980-diabolique","Diabolique",95.0,"positive",93.0,"positive","Jan 29, 1955, Original","Oct 19, 2017","","French (France)","1h 56m"
"dd99004d-07fd-341e-af22-00a74cf827c4",1955,"https://www.rottentomatoes.com/m/guys_and_dolls","Guys and Dolls",91.0,"positive",83.0,"positive","Nov 3, 1955, Original","Oct 23, 2012","","English","2h 30m"
"e7e5849a-d8f3-3dd0-84f4-35a9ede7ff68",1955,"https://www.rottentomatoes.com/m/rebel_without_a_cause","Rebel Without a Cause",93.0,"positive",88.0,"positive","Oct 27, 1955, Original","Aug 15, 2008","PG-13 (Thematic Elements|Some Violence)","English","1h 51m"
"fa5e112d-5459-30d4-bca7-d1374e6be3f4",1955,"https://www.rottentomatoes.com/m/wichita","Wichita",100.0,"positive",65.0,"positive","Jul 8, 1955, Limited","Jun 22, 2009","","English","1h 21m"
"1715ed2f-7d90-3ac2-a682-e397afad1ff2",1956,"https://www.rottentomatoes.com/m/searchers","The Searchers",87.0,"positive",88.0,"positive","May 16, 1956, Original","Oct 24, 2008","","English","1h 59m"
"1840e3c0-e2a9-3ab5-8669-05c42235bdb5",1956,"https://www.rottentomatoes.com/m/1011818-ladykillers","The Ladykillers",100.0,"positive",87.0,"positive","Feb 20, 1956, Original","Apr 22, 2011","","English (United Kingdom)","1h 30m"
"29195c3f-3274-38c0-862b-7bb76cdecd80",1956,"https://www.rottentomatoes.com/m/ikiru","Ikiru",98.0,"positive",97.0,"positive","Mar 25, 1956, Wide","Oct 27, 2015","","Japanese","2h 23m"
"34ad7ed5-5a90-34fc-99f5-d5ebba9587ed",1956,"https://www.rottentomatoes.com/m/1021015-ten_commandments","The Ten Commandments",84.0,"positive",87.0,"positive","Oct 5, 1956, Original","Nov 24, 2016","G","English","3h 40m"
"36fc4b4a-6f33-321f-8648-56df1e7b32c3",1956,"https://www.rottentomatoes.com/m/1010678-invasion_of_the_body_snatchers","Invasion of the Body Snatchers",98.0,"positive",85.0,"positive","Feb 5, 1956, Original","Oct 1, 2016","","English","1h 20m"
"57f29209-2f03-323d-9f58-9c89823ec680",1956,"https://www.rottentomatoes.com/m/1001193-around_the_world_in_80_days","Around the World in 80 Days",72.0,"positive",57.0,"negative","Oct 17, 1956, Original","Mar 29, 2017","G","English","2h 50m"
"666f7cdc-a256-361f-b772-4bbfafe7d9f6",1956,"https://www.rottentomatoes.com/m/giant","Giant",88.0,"positive",87.0,"positive","Nov 24, 1956, Wide","Jan 1, 2008","G","English","3h 21m"
